ano,codep,departamento,codmpio,municipio,candidato,votos,codpartido
1997,68,SANTANDER,68615,RIONEGRO,JUAN DUARTE TORRES,750,1
1997,68,SANTANDER,68615,RIONEGRO,MIGUEL ARENAS PRADA,6558,98
1997,68,SANTANDER,68615,RIONEGRO,GILBERTO CASTILLA SOLA,146,98
1997,68,SANTANDER,68615,RIONEGRO, TARJETAS NO MARCADAS ,990,NA
1997,68,SANTANDER,68615,RIONEGRO, VOTOS NULOS ,238,NA
1997,68,SANTANDER,68615,RIONEGRO, VOTOS EN BLANCO ,196,NA
1997,68,SANTANDER,68655,SABANA DE TORRES,JUAN DUARTE TORRES,368,1
1997,68,SANTANDER,68655,SABANA DE TORRES,MIGUEL ARENAS PRADA,2583,98
1997,68,SANTANDER,68655,SABANA DE TORRES,GILBERTO CASTILLA SOLA,132,98
1997,68,SANTANDER,68655,SABANA DE TORRES, TARJETAS NO MARCADAS ,909,NA
1997,68,SANTANDER,68655,SABANA DE TORRES, VOTOS NULOS ,79,NA
1997,68,SANTANDER,68655,SABANA DE TORRES, VOTOS EN BLANCO ,243,NA
1997,68,SANTANDER,68669,SAN ANDRÉS,JUAN DUARTE TORRES,186,1
1997,68,SANTANDER,68669,SAN ANDRÉS,MIGUEL ARENAS PRADA,1599,98
1997,68,SANTANDER,68669,SAN ANDRÉS,GILBERTO CASTILLA SOLA,174,98
1997,68,SANTANDER,68669,SAN ANDRÉS, TARJETAS NO MARCADAS ,486,NA
1997,68,SANTANDER,68669,SAN ANDRÉS, VOTOS NULOS ,122,NA
1997,68,SANTANDER,68669,SAN ANDRÉS, VOTOS EN BLANCO ,116,NA
1997,68,SANTANDER,68673,SAN BENITO,JUAN DUARTE TORRES,49,1
1997,68,SANTANDER,68673,SAN BENITO,MIGUEL ARENAS PRADA,974,98
1997,68,SANTANDER,68673,SAN BENITO,GILBERTO CASTILLA SOLA,283,98
1997,68,SANTANDER,68673,SAN BENITO, TARJETAS NO MARCADAS ,318,NA
1997,68,SANTANDER,68673,SAN BENITO, VOTOS NULOS ,52,NA
1997,68,SANTANDER,68673,SAN BENITO, VOTOS EN BLANCO ,67,NA
1997,68,SANTANDER,68679,SAN GIL,JUAN DUARTE TORRES,1979,1
1997,68,SANTANDER,68679,SAN GIL,MIGUEL ARENAS PRADA,9516,98
1997,68,SANTANDER,68679,SAN GIL,GILBERTO CASTILLA SOLA,956,98
1997,68,SANTANDER,68679,SAN GIL, TARJETAS NO MARCADAS ,2116,NA
1997,68,SANTANDER,68679,SAN GIL, VOTOS NULOS ,343,NA
1997,68,SANTANDER,68679,SAN GIL, VOTOS EN BLANCO ,1199,NA
1997,68,SANTANDER,68682,SAN JOAQUÍN,JUAN DUARTE TORRES,82,1
1997,68,SANTANDER,68682,SAN JOAQUÍN,MIGUEL ARENAS PRADA,792,98
1997,68,SANTANDER,68682,SAN JOAQUÍN,GILBERTO CASTILLA SOLA,107,98
1997,68,SANTANDER,68682,SAN JOAQUÍN, TARJETAS NO MARCADAS ,321,NA
1997,68,SANTANDER,68682,SAN JOAQUÍN, VOTOS NULOS ,17,NA
1997,68,SANTANDER,68682,SAN JOAQUÍN, VOTOS EN BLANCO ,27,NA
1997,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,JUAN DUARTE TORRES,147,1
1997,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,MIGUEL ARENAS PRADA,1278,98
1997,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,GILBERTO CASTILLA SOLA,109,98
1997,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA, TARJETAS NO MARCADAS ,383,NA
1997,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA, VOTOS NULOS ,104,NA
1997,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA, VOTOS EN BLANCO ,46,NA
1997,68,SANTANDER,68686,SAN MIGUEL,JUAN DUARTE TORRES,136,1
1997,68,SANTANDER,68686,SAN MIGUEL,MIGUEL ARENAS PRADA,535,98
1997,68,SANTANDER,68686,SAN MIGUEL,GILBERTO CASTILLA SOLA,60,98
1997,68,SANTANDER,68686,SAN MIGUEL, TARJETAS NO MARCADAS ,392,NA
1997,68,SANTANDER,68686,SAN MIGUEL, VOTOS NULOS ,27,NA
1997,68,SANTANDER,68686,SAN MIGUEL, VOTOS EN BLANCO ,39,NA
1997,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,JUAN DUARTE TORRES,766,1
1997,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,MIGUEL ARENAS PRADA,8839,98
1997,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,GILBERTO CASTILLA SOLA,310,98
1997,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ, TARJETAS NO MARCADAS ,1788,NA
1997,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ, VOTOS NULOS ,79,NA
1997,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ, VOTOS EN BLANCO ,222,NA
1997,68,SANTANDER,68705,SANTA BÁRBARA,JUAN DUARTE TORRES,15,1
1997,68,SANTANDER,68705,SANTA BÁRBARA,MIGUEL ARENAS PRADA,1294,98
1997,68,SANTANDER,68705,SANTA BÁRBARA,GILBERTO CASTILLA SOLA,17,98
1997,68,SANTANDER,68705,SANTA BÁRBARA, TARJETAS NO MARCADAS ,152,NA
1997,68,SANTANDER,68705,SANTA BÁRBARA, VOTOS NULOS ,4,NA
1997,68,SANTANDER,68705,SANTA BÁRBARA, VOTOS EN BLANCO ,6,NA
1997,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,JUAN DUARTE TORRES,18,1
1997,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,MIGUEL ARENAS PRADA,160,98
1997,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,GILBERTO CASTILLA SOLA,109,98
1997,68,SANTANDER,68720,SANTA HELENA DEL OPÓN, TARJETAS NO MARCADAS ,423,NA
1997,68,SANTANDER,68720,SANTA HELENA DEL OPÓN, VOTOS NULOS ,13,NA
1997,68,SANTANDER,68720,SANTA HELENA DEL OPÓN, VOTOS EN BLANCO ,13,NA
1997,68,SANTANDER,68745,SIMACOTA,JUAN DUARTE TORRES,216,1
1997,68,SANTANDER,68745,SIMACOTA,MIGUEL ARENAS PRADA,1782,98
1997,68,SANTANDER,68745,SIMACOTA,GILBERTO CASTILLA SOLA,57,98
1997,68,SANTANDER,68745,SIMACOTA, TARJETAS NO MARCADAS ,711,NA
1997,68,SANTANDER,68745,SIMACOTA, VOTOS NULOS ,56,NA
1997,68,SANTANDER,68745,SIMACOTA, VOTOS EN BLANCO ,41,NA
1997,68,SANTANDER,68755,SOCORRO,JUAN DUARTE TORRES,738,1
1997,68,SANTANDER,68755,SOCORRO,MIGUEL ARENAS PRADA,5005,98
1997,68,SANTANDER,68755,SOCORRO,GILBERTO CASTILLA SOLA,1618,98
1997,68,SANTANDER,68755,SOCORRO, TARJETAS NO MARCADAS ,1244,NA
1997,68,SANTANDER,68755,SOCORRO, VOTOS NULOS ,85,NA
1997,68,SANTANDER,68755,SOCORRO, VOTOS EN BLANCO ,570,NA
1997,68,SANTANDER,68770,SUAITA,JUAN DUARTE TORRES,256,1
1997,68,SANTANDER,68770,SUAITA,MIGUEL ARENAS PRADA,2835,98
1997,68,SANTANDER,68770,SUAITA,GILBERTO CASTILLA SOLA,188,98
1997,68,SANTANDER,68770,SUAITA, TARJETAS NO MARCADAS ,1334,NA
1997,68,SANTANDER,68770,SUAITA, VOTOS NULOS ,45,NA
1997,68,SANTANDER,68770,SUAITA, VOTOS EN BLANCO ,118,NA
1997,68,SANTANDER,68773,SUCRE,JUAN DUARTE TORRES,89,1
1997,68,SANTANDER,68773,SUCRE,MIGUEL ARENAS PRADA,1287,98
1997,68,SANTANDER,68773,SUCRE,GILBERTO CASTILLA SOLA,300,98
1997,68,SANTANDER,68773,SUCRE, TARJETAS NO MARCADAS ,449,NA
1997,68,SANTANDER,68773,SUCRE, VOTOS NULOS ,28,NA
1997,68,SANTANDER,68773,SUCRE, VOTOS EN BLANCO ,92,NA
1997,68,SANTANDER,68780,SURATÁ,JUAN DUARTE TORRES,73,1
1997,68,SANTANDER,68780,SURATÁ,MIGUEL ARENAS PRADA,722,98
1997,68,SANTANDER,68780,SURATÁ,GILBERTO CASTILLA SOLA,69,98
1997,68,SANTANDER,68780,SURATÁ, TARJETAS NO MARCADAS ,174,NA
1997,68,SANTANDER,68780,SURATÁ, VOTOS NULOS ,15,NA
1997,68,SANTANDER,68780,SURATÁ, VOTOS EN BLANCO ,55,NA
1997,68,SANTANDER,68820,TONA,JUAN DUARTE TORRES,140,1
1997,68,SANTANDER,68820,TONA,MIGUEL ARENAS PRADA,1090,98
1997,68,SANTANDER,68820,TONA,GILBERTO CASTILLA SOLA,53,98
1997,68,SANTANDER,68820,TONA, TARJETAS NO MARCADAS ,283,NA
1997,68,SANTANDER,68820,TONA, VOTOS NULOS ,27,NA
1997,68,SANTANDER,68820,TONA, VOTOS EN BLANCO ,44,NA
1997,68,SANTANDER,68855,VALLE DE SAN JOSÉ,JUAN DUARTE TORRES,90,1
1997,68,SANTANDER,68855,VALLE DE SAN JOSÉ,MIGUEL ARENAS PRADA,1708,98
1997,68,SANTANDER,68855,VALLE DE SAN JOSÉ,GILBERTO CASTILLA SOLA,37,98
1997,68,SANTANDER,68855,VALLE DE SAN JOSÉ, TARJETAS NO MARCADAS ,424,NA
1997,68,SANTANDER,68855,VALLE DE SAN JOSÉ, VOTOS NULOS ,16,NA
1997,68,SANTANDER,68855,VALLE DE SAN JOSÉ, VOTOS EN BLANCO ,46,NA
1997,68,SANTANDER,68861,VÉLEZ,JUAN DUARTE TORRES,87,1
1997,68,SANTANDER,68861,VÉLEZ,MIGUEL ARENAS PRADA,537,98
1997,68,SANTANDER,68861,VÉLEZ,GILBERTO CASTILLA SOLA,89,98
1997,68,SANTANDER,68861,VÉLEZ, TARJETAS NO MARCADAS ,1616,NA
1997,68,SANTANDER,68861,VÉLEZ, VOTOS NULOS ,167,NA
1997,68,SANTANDER,68861,VÉLEZ, VOTOS EN BLANCO ,410,NA
1997,68,SANTANDER,68867,VETAS,JUAN DUARTE TORRES,271,1
1997,68,SANTANDER,68867,VETAS,MIGUEL ARENAS PRADA,4106,98
1997,68,SANTANDER,68867,VETAS,GILBERTO CASTILLA SOLA,695,98
1997,68,SANTANDER,68867,VETAS, TARJETAS NO MARCADAS ,153,NA
1997,68,SANTANDER,68867,VETAS, VOTOS NULOS ,5,NA
1997,68,SANTANDER,68867,VETAS, VOTOS EN BLANCO ,27,NA
1997,68,SANTANDER,68872,VILLANUEVA,JUAN DUARTE TORRES,461,1
1997,68,SANTANDER,68872,VILLANUEVA,MIGUEL ARENAS PRADA,2100,98
1997,68,SANTANDER,68872,VILLANUEVA,GILBERTO CASTILLA SOLA,350,98
1997,68,SANTANDER,68872,VILLANUEVA, TARJETAS NO MARCADAS ,629,NA
1997,68,SANTANDER,68872,VILLANUEVA, VOTOS NULOS ,24,NA
1997,68,SANTANDER,68872,VILLANUEVA, VOTOS EN BLANCO ,53,NA
1997,68,SANTANDER,68895,ZAPATOCA,JUAN DUARTE TORRES,160,1
1997,68,SANTANDER,68895,ZAPATOCA,MIGUEL ARENAS PRADA,2165,98
1997,68,SANTANDER,68895,ZAPATOCA,GILBERTO CASTILLA SOLA,156,98
1997,68,SANTANDER,68895,ZAPATOCA, TARJETAS NO MARCADAS ,617,NA
1997,68,SANTANDER,68895,ZAPATOCA, VOTOS NULOS ,37,NA
1997,68,SANTANDER,68895,ZAPATOCA, VOTOS EN BLANCO ,147,NA
1997,68,NA,99,NA,JUAN DUARTE TORRES,52138,1
1997,68,NA,99,NA,MIGUEL ARENAS PRADA,375763,98
1997,68,NA,99,NA,GILBERTO CASTILLA SOLA,58883,98
1997,68,NA,99,NA, TARJETAS NO MARCADAS ,33101,NA
1997,68,NA,99,NA, VOTOS NULOS ,8287,NA
1997,68,NA,99,NA, VOTOS EN BLANCO ,72528,NA
2000,68,SANTANDER,68001,BUCARAMANGA,JORGE ELIECER GOMEZ VILLAMIZAR,89126,98
2000,68,SANTANDER,68001,BUCARAMANGA,RAFAEL HORACIO NUNEZ LATORRE,28860,57
2000,68,SANTANDER,68001,BUCARAMANGA,OSCAR JOSUE REYES CARDENAS,31914,98
2000,68,SANTANDER,68001,BUCARAMANGA,JAIRO CLARET PUENTE BRUGES,5874,42
2000,68,SANTANDER,68001,BUCARAMANGA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68001,BUCARAMANGA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68001,BUCARAMANGA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68013,AGUADA,JORGE ELIECER GOMEZ VILLAMIZAR,120,98
2000,68,SANTANDER,68013,AGUADA,RAFAEL HORACIO NUNEZ LATORRE,22,57
2000,68,SANTANDER,68013,AGUADA,OSCAR JOSUE REYES CARDENAS,332,98
2000,68,SANTANDER,68013,AGUADA,JAIRO CLARET PUENTE BRUGES,8,42
2000,68,SANTANDER,68013,AGUADA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68013,AGUADA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68013,AGUADA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68020,ALBANIA,JORGE ELIECER GOMEZ VILLAMIZAR,1177,98
2000,68,SANTANDER,68020,ALBANIA,RAFAEL HORACIO NUNEZ LATORRE,40,57
2000,68,SANTANDER,68020,ALBANIA,OSCAR JOSUE REYES CARDENAS,571,98
2000,68,SANTANDER,68020,ALBANIA,JAIRO CLARET PUENTE BRUGES,20,42
2000,68,SANTANDER,68020,ALBANIA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68020,ALBANIA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68020,ALBANIA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68051,ARATOCA,JORGE ELIECER GOMEZ VILLAMIZAR,1983,98
2000,68,SANTANDER,68051,ARATOCA,RAFAEL HORACIO NUNEZ LATORRE,275,57
2000,68,SANTANDER,68051,ARATOCA,OSCAR JOSUE REYES CARDENAS,265,98
2000,68,SANTANDER,68051,ARATOCA,JAIRO CLARET PUENTE BRUGES,30,42
2000,68,SANTANDER,68051,ARATOCA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68051,ARATOCA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68051,ARATOCA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68077,BARBOSA,JORGE ELIECER GOMEZ VILLAMIZAR,6599,98
2000,68,SANTANDER,68077,BARBOSA,RAFAEL HORACIO NUNEZ LATORRE,143,57
2000,68,SANTANDER,68077,BARBOSA,OSCAR JOSUE REYES CARDENAS,1294,98
2000,68,SANTANDER,68077,BARBOSA,JAIRO CLARET PUENTE BRUGES,84,42
2000,68,SANTANDER,68077,BARBOSA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68077,BARBOSA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68077,BARBOSA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68079,BARICHARA,JORGE ELIECER GOMEZ VILLAMIZAR,1393,98
2000,68,SANTANDER,68079,BARICHARA,RAFAEL HORACIO NUNEZ LATORRE,97,57
2000,68,SANTANDER,68079,BARICHARA,OSCAR JOSUE REYES CARDENAS,952,98
2000,68,SANTANDER,68079,BARICHARA,JAIRO CLARET PUENTE BRUGES,40,42
2000,68,SANTANDER,68079,BARICHARA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68079,BARICHARA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68079,BARICHARA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68081,BARRANCABERMEJA,JORGE ELIECER GOMEZ VILLAMIZAR,45102,98
2000,68,SANTANDER,68081,BARRANCABERMEJA,RAFAEL HORACIO NUNEZ LATORRE,5274,57
2000,68,SANTANDER,68081,BARRANCABERMEJA,OSCAR JOSUE REYES CARDENAS,4143,98
2000,68,SANTANDER,68081,BARRANCABERMEJA,JAIRO CLARET PUENTE BRUGES,890,42
2000,68,SANTANDER,68081,BARRANCABERMEJA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68081,BARRANCABERMEJA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68081,BARRANCABERMEJA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68092,BETULIA,JORGE ELIECER GOMEZ VILLAMIZAR,853,98
2000,68,SANTANDER,68092,BETULIA,RAFAEL HORACIO NUNEZ LATORRE,97,57
2000,68,SANTANDER,68092,BETULIA,OSCAR JOSUE REYES CARDENAS,629,98
2000,68,SANTANDER,68092,BETULIA,JAIRO CLARET PUENTE BRUGES,18,42
2000,68,SANTANDER,68092,BETULIA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68092,BETULIA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68092,BETULIA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68101,BOLÍVAR,JORGE ELIECER GOMEZ VILLAMIZAR,2815,98
2000,68,SANTANDER,68101,BOLÍVAR,RAFAEL HORACIO NUNEZ LATORRE,89,57
2000,68,SANTANDER,68101,BOLÍVAR,OSCAR JOSUE REYES CARDENAS,340,98
2000,68,SANTANDER,68101,BOLÍVAR,JAIRO CLARET PUENTE BRUGES,21,42
2000,68,SANTANDER,68101,BOLÍVAR, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68101,BOLÍVAR, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68101,BOLÍVAR, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68121,CABRERA,JORGE ELIECER GOMEZ VILLAMIZAR,565,98
2000,68,SANTANDER,68121,CABRERA,RAFAEL HORACIO NUNEZ LATORRE,10,57
2000,68,SANTANDER,68121,CABRERA,OSCAR JOSUE REYES CARDENAS,233,98
2000,68,SANTANDER,68121,CABRERA,JAIRO CLARET PUENTE BRUGES,9,42
2000,68,SANTANDER,68121,CABRERA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68121,CABRERA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68121,CABRERA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68132,CALIFORNIA,JORGE ELIECER GOMEZ VILLAMIZAR,430,98
2000,68,SANTANDER,68132,CALIFORNIA,RAFAEL HORACIO NUNEZ LATORRE,62,57
2000,68,SANTANDER,68132,CALIFORNIA,OSCAR JOSUE REYES CARDENAS,89,98
2000,68,SANTANDER,68132,CALIFORNIA,JAIRO CLARET PUENTE BRUGES,8,42
2000,68,SANTANDER,68132,CALIFORNIA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68132,CALIFORNIA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68132,CALIFORNIA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68147,CAPITANEJO,JORGE ELIECER GOMEZ VILLAMIZAR,940,98
2000,68,SANTANDER,68147,CAPITANEJO,RAFAEL HORACIO NUNEZ LATORRE,136,57
2000,68,SANTANDER,68147,CAPITANEJO,OSCAR JOSUE REYES CARDENAS,1111,98
2000,68,SANTANDER,68147,CAPITANEJO,JAIRO CLARET PUENTE BRUGES,17,42
2000,68,SANTANDER,68147,CAPITANEJO, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68147,CAPITANEJO, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68147,CAPITANEJO, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68152,CARCASÍ,JORGE ELIECER GOMEZ VILLAMIZAR,1799,98
2000,68,SANTANDER,68152,CARCASÍ,RAFAEL HORACIO NUNEZ LATORRE,53,57
2000,68,SANTANDER,68152,CARCASÍ,OSCAR JOSUE REYES CARDENAS,227,98
2000,68,SANTANDER,68152,CARCASÍ,JAIRO CLARET PUENTE BRUGES,6,42
2000,68,SANTANDER,68152,CARCASÍ, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68152,CARCASÍ, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68152,CARCASÍ, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68160,CEPITÁ,JORGE ELIECER GOMEZ VILLAMIZAR,874,98
2000,68,SANTANDER,68160,CEPITÁ,RAFAEL HORACIO NUNEZ LATORRE,13,57
2000,68,SANTANDER,68160,CEPITÁ,OSCAR JOSUE REYES CARDENAS,20,98
2000,68,SANTANDER,68160,CEPITÁ,JAIRO CLARET PUENTE BRUGES,5,42
2000,68,SANTANDER,68160,CEPITÁ, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68160,CEPITÁ, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68160,CEPITÁ, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68162,CERRITO,JORGE ELIECER GOMEZ VILLAMIZAR,1998,98
2000,68,SANTANDER,68162,CERRITO,RAFAEL HORACIO NUNEZ LATORRE,475,57
2000,68,SANTANDER,68162,CERRITO,OSCAR JOSUE REYES CARDENAS,31,98
2000,68,SANTANDER,68162,CERRITO,JAIRO CLARET PUENTE BRUGES,20,42
2000,68,SANTANDER,68162,CERRITO, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68162,CERRITO, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68162,CERRITO, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68190,CIMITARRA,JORGE ELIECER GOMEZ VILLAMIZAR,6694,98
2000,68,SANTANDER,68190,CIMITARRA,RAFAEL HORACIO NUNEZ LATORRE,485,57
2000,68,SANTANDER,68190,CIMITARRA,OSCAR JOSUE REYES CARDENAS,1060,98
2000,68,SANTANDER,68190,CIMITARRA,JAIRO CLARET PUENTE BRUGES,79,42
2000,68,SANTANDER,68190,CIMITARRA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68190,CIMITARRA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68190,CIMITARRA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68207,CONCEPCIÓN,JORGE ELIECER GOMEZ VILLAMIZAR,1170,98
2000,68,SANTANDER,68207,CONCEPCIÓN,RAFAEL HORACIO NUNEZ LATORRE,950,57
2000,68,SANTANDER,68207,CONCEPCIÓN,OSCAR JOSUE REYES CARDENAS,25,98
2000,68,SANTANDER,68207,CONCEPCIÓN,JAIRO CLARET PUENTE BRUGES,17,42
2000,68,SANTANDER,68207,CONCEPCIÓN, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68207,CONCEPCIÓN, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68207,CONCEPCIÓN, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68209,CONFINES,JORGE ELIECER GOMEZ VILLAMIZAR,287,98
2000,68,SANTANDER,68209,CONFINES,RAFAEL HORACIO NUNEZ LATORRE,26,57
2000,68,SANTANDER,68209,CONFINES,OSCAR JOSUE REYES CARDENAS,779,98
2000,68,SANTANDER,68209,CONFINES,JAIRO CLARET PUENTE BRUGES,18,42
2000,68,SANTANDER,68209,CONFINES, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68209,CONFINES, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68209,CONFINES, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68211,CONTRATACIÓN,JORGE ELIECER GOMEZ VILLAMIZAR,659,98
2000,68,SANTANDER,68211,CONTRATACIÓN,RAFAEL HORACIO NUNEZ LATORRE,14,57
2000,68,SANTANDER,68211,CONTRATACIÓN,OSCAR JOSUE REYES CARDENAS,747,98
2000,68,SANTANDER,68211,CONTRATACIÓN,JAIRO CLARET PUENTE BRUGES,28,42
2000,68,SANTANDER,68211,CONTRATACIÓN, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68211,CONTRATACIÓN, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68211,CONTRATACIÓN, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68217,COROMORO,JORGE ELIECER GOMEZ VILLAMIZAR,1607,98
2000,68,SANTANDER,68217,COROMORO,RAFAEL HORACIO NUNEZ LATORRE,178,57
2000,68,SANTANDER,68217,COROMORO,OSCAR JOSUE REYES CARDENAS,203,98
2000,68,SANTANDER,68217,COROMORO,JAIRO CLARET PUENTE BRUGES,12,42
2000,68,SANTANDER,68217,COROMORO, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68217,COROMORO, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68217,COROMORO, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68229,CURITÍ,JORGE ELIECER GOMEZ VILLAMIZAR,1816,98
2000,68,SANTANDER,68229,CURITÍ,RAFAEL HORACIO NUNEZ LATORRE,265,57
2000,68,SANTANDER,68229,CURITÍ,OSCAR JOSUE REYES CARDENAS,1339,98
2000,68,SANTANDER,68229,CURITÍ,JAIRO CLARET PUENTE BRUGES,35,42
2000,68,SANTANDER,68229,CURITÍ, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68229,CURITÍ, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68229,CURITÍ, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68167,CHARALÁ,JORGE ELIECER GOMEZ VILLAMIZAR,2556,98
2000,68,SANTANDER,68167,CHARALÁ,RAFAEL HORACIO NUNEZ LATORRE,267,57
2000,68,SANTANDER,68167,CHARALÁ,OSCAR JOSUE REYES CARDENAS,1455,98
2000,68,SANTANDER,68167,CHARALÁ,JAIRO CLARET PUENTE BRUGES,50,42
2000,68,SANTANDER,68167,CHARALÁ, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68167,CHARALÁ, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68167,CHARALÁ, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68169,CHARTA,JORGE ELIECER GOMEZ VILLAMIZAR,895,98
2000,68,SANTANDER,68169,CHARTA,RAFAEL HORACIO NUNEZ LATORRE,31,57
2000,68,SANTANDER,68169,CHARTA,OSCAR JOSUE REYES CARDENAS,902,98
2000,68,SANTANDER,68169,CHARTA,JAIRO CLARET PUENTE BRUGES,10,42
2000,68,SANTANDER,68169,CHARTA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68169,CHARTA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68169,CHARTA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68176,CHIMA,JORGE ELIECER GOMEZ VILLAMIZAR,1046,98
2000,68,SANTANDER,68176,CHIMA,RAFAEL HORACIO NUNEZ LATORRE,35,57
2000,68,SANTANDER,68176,CHIMA,OSCAR JOSUE REYES CARDENAS,226,98
2000,68,SANTANDER,68176,CHIMA,JAIRO CLARET PUENTE BRUGES,6,42
2000,68,SANTANDER,68176,CHIMA, VOTOS BLANCOS ,0,NA
2000,68,SANTANDER,68176,CHIMA, VOTOS NULOS ,0,NA
2000,68,SANTANDER,68176,CHIMA, TARJETAS NO MARCADAS ,0,NA
2000,68,SANTANDER,68179,CHIPATÁ,JORGE ELIECER GOMEZ VILLAMIZAR,1660,98
2000,68,SANTANDER,68179,CHIPATÁ,RAFAEL HORACIO NUNEZ LATORRE,43,57
2000,68,SANTANDER,68179,CHIPATÁ,OSCAR JOSUE REYES CARDENAS,188,98
2000,68,SANTANDER,68179,CHIPATÁ,JAIRO CLARET PUENTE BRUGES,17,42
2000,68,SANTANDER,68179,CHIPATÁ, VOTOS BLANCOS ,0,NA
